StudentID,firstname,Median wage
1366,Laurene,20328
1367,Penelopa,10515
1368,Ulrike,13070
1369,Tobe,18449
1370,Diena,16844
1371,Oralee,16648
1372,Rosanne,17506
1373,Doro,10073
1374,Tobe,12183
1375,Steffane,17988
1376,Sean,21182
1377,Nickie,21726
1378,Noelle,18873
1379,Elsie,13578
1380,Mariele,21210
1381,Devina,15567
1382,Emilia,14569
1383,Catharine,11642
1384,Jerry,12058
1385,Flory,14722
1386,Norine,12742
1387,Lesly,12103
1388,Roseline,12172
1389,Talya,15001
1390,Amalie,13485
1391,Jillayne,19892
1392,Mara,16139
1393,Ayn,14856
1394,Caritta,18104
1395,Cherrita,14041
1396,Karly,11564
1397,Gusella,17277
1398,Carmencita,15921
1399,Clementine,18487
1400,Darlleen,11064
1401,Catrina,10945
1402,Ericka,18819
1403,Marleah,12276
1404,Cindelyn,16917
1405,Chloris,17396
1406,Lynde,13375
1407,Krystle,20246
1408,Linzy,13833
1409,Kirstin,14511
1410,Zsa Zsa,15411
1411,Paulita,20163
1412,Penelopa,17363
1413,Corene,13479
1414,Ermengarde,12364
1415,Gabriellia,11566
1416,Dacia,14630
1417,Leeanne,13410
1418,Raf,19024
1419,Ilse,19766
1420,Jsandye,19835
1421,Ronna,13982
1422,Florencia,18558
1423,Celene,18925
1424,Vevay,11296
1425,Emma,19952
1426,Aimil,19786
1427,Jeanna,14270
1428,Barbi,20203
1429,Michaelina,13934
1430,Gaylene,20948
1431,Mireielle,14053
1432,Augustine,15391
1433,Rhoda,12414
1434,Selma,20662
1435,Kellen,16193
1436,Daphne,19223
1437,Penelopa,14000
1438,Gilligan,13792
1439,Liana,19339
1440,Cassandra,12260
1441,Atlanta,16398
1442,Desirae,19033
1443,Deirdre,19910
1444,Coral,12808
1445,Sam,20207
1446,Kaja,13643
1447,Marita,20094
1448,Zsa Zsa,11505
1449,Josephine,13588
1450,Fredericka,11487
1451,Augustine,18797
1452,Jacenta,10493
1453,Jennica,13897
1454,Ulrike,10991
1455,Tani,16827
1456,Debee,13755
1457,Danika,19997
1458,Donetta,10160
1459,Elfreda,12350
1460,Kayla,13548
1461,Adele,15375
1462,Pierette,11079
1463,Andree,16153
1464,Luci,14199
1465,Alisha,10443
1466,Damaris,20111
1467,Ada,20522
1468,Renae,12091
1469,Arlina,12192
1470,Isa,12619
1471,Babita,17611
1472,Jackie,19409
1473,Teddie,20193
1474,Viki,11212
1475,Harrietta,16235
1476,Fayre,21666
1477,Elie,16395
1478,Jordan,11740
1479,Arabel,18692
1480,Celestyna,15833
1481,Sashenka,20117
1482,Gusella,18947
1483,Lexine,11456
1484,Lila,18721
1485,Iseabal,10438
1486,Alyda,13580
1487,Ada,16809
1488,Meg,11166
1489,Barbi,18963
1490,Tina,19830
1491,Winny,11919
1492,Fred,17090
1493,Celene,15817
1494,Nita,17458
1495,Maud,18028
1496,Beth,19450
1497,Deloria,10937
1498,Asia,18506
1499,Sadie,19735
1500,Judy,14267
1501,Dominga,18705
1502,Minne,21244
1503,Kayla,21520
1504,Claresta,15054
1505,Katleen,12642
1506,Florie,12539
1507,Gilligan,16128
1508,Genevra,21244
1509,Cam,21748
1510,Heida,10446
1511,Ezmeralda,13275
1512,Lenna,15445
1513,Yolane,10794
1514,Sam,17972
1515,Carree,13730
1516,Rosabelle,20552
1517,Rubie,20415
1518,Myrtice,13490
1519,Ayn,14771
1520,Hollie,11083
1521,Gale,12151
1522,Sadie,19395
1523,Stevana,13319
1524,Celestyna,16681
1525,Daune,20220
1526,Ofilia,16450
1527,Kittie,21847
1528,Sara-Ann,18547
1529,Meghann,14055
1530,Wynne,17580
1531,Karina,10878
1532,Doro,10531
1533,Johna,16650
1534,Lusa,18969
1535,Kaja,17538
1536,Isa,18674
1537,Ann-Marie,19328
1538,Ira,17308
1539,Ursulina,21192
1540,Robinia,11635
1541,Emma,12968
1542,Georgetta,13531
1543,Emilia,16313
1544,Alie,20577
1545,Viki,11537
1546,Marika,19966
1547,Doro,17052
1548,Lizzie,14747
1549,Queenie,21390
1550,Brynna,20655
1551,Jany,14876
1552,Gusty,16124
1553,Layla,12740
1554,Libbie,17336
1555,Valera,12560
1556,Shel,16273
1557,Christy,14881
1558,Belva,14357
1559,Gratia,18741
1560,Caryl,17991
1561,Caritta,15636
1562,Helsa,18404
1563,Rubie,10968
1564,Cordi,12018
1565,Nickie,21726
1566,Cyndie,20476
1567,Estell,14948
1568,Corly,12627
1569,Elsie,18186
1570,Dominga,20628
1571,Etta,15792
1572,Teddie,19611
1573,Josephine,16583
1574,Mignon,16591
1575,Amii,19768
1576,Briney,21593
1577,Trixi,16781
1578,Evita,16883
1579,Christy,16357
1580,Frank,14818
1581,Selia,16621
1582,Collen,10783
1583,Christian,13867
1584,Lulita,14348
1585,Belva,20677
1586,Hallie,11528
1587,Iseabal,17544
1588,Lauryn,13117
1589,Alie,16247
1590,Donetta,20969
1591,Helsa,12946
1592,Ashlee,20765
1593,Leia,13504
1594,Ginnie,11092
1595,Elfreda,17314
1596,Lizzie,18486
1597,Andeee,12691
1598,Clementine,18702
1599,Joelly,16024
1600,Ariela,15776
1601,Dacia,16819
1602,Alexine,20034
1603,Sue,18508
1604,Charlena,15459
1605,Ernesta,12846
1606,Roz,12277
1607,Dorthy,20108
1608,Nannie,18739
1609,Clary,19224
1610,Ruthe,11781
1611,Molli,21870
1612,Dorene,17481
1613,Margette,16865
1614,Jessy,16970
1615,Flo,17863
1616,Penelopa,17341
1617,Lenna,19271
1618,Dari,19312
1619,Lelah,14725
1620,Karina,21469
1621,Elvira,15002
1622,Madalyn,19706
1623,Clary,13248
1624,Joleen,16465
1625,Micheline,18751
1626,Karina,10480
1627,Justinn,13171
1628,Margette,21248
1629,Cindelyn,18788
1630,Nikki,18415
1631,Rozele,20073
1632,Kenna,15319
1633,Elena,21007
1634,Danika,19430
1635,Gabriellia,19735
1636,Helsa,20260
1637,Cherilyn,16642
1638,Shirlee,14601
1639,Ricky,21986
1640,Aili,18122
1641,Tiffie,18040
1642,Berget,14057
1643,Gianina,14209
1644,Wendi,12204
1645,Leona,14825
1646,Larine,10043
1647,Beverley,15826
1648,Mady,14600
1649,Dotty,13547
1650,Tressa,12063
1651,Ericka,13493
1652,Gaylene,20863
1653,Mildrid,17900
1654,Dawn,20766
1655,Fanny,12109
1656,Britni,13217
1657,Alisha,20216
1658,Goldie,11644
1659,June,17121
1660,Marylou,18980
1661,Marguerite,18963
1662,Olivette,17498
1663,Annice,12316
1664,Elie,12882
1665,Mignon,13971
1666,Melodie,17459
1667,Willetta,12125
1668,Claresta,17018
1669,Joane,19646
1670,Eve,17225
1671,Rosabelle,10431
1672,Mallory,21791
1673,Teriann,20170
1674,Elyssa,21581
1675,Merci,17156
1676,Daphne,12588
1677,Emmey,11143
1678,Clary,12628
1679,Pollyanna,19437
1680,Helsa,18190
1681,Jaclyn,14181
1682,Lorenza,17135
1683,Aili,17066
1684,Hope,17151
1685,Tina,17807
1686,Renie,13994
1687,Ricky,16848
1688,Marita,19701
1689,Miquela,11862
1690,Diena,10549
1691,Elise,20259
1692,Angela,21013
1693,Donnie,14262
1694,Raquela,11613
1695,Mady,14827
1696,Fanchon,18696
1697,Chickie,17594
1698,Shell,20360
1699,Betta,10592
1700,Robinia,10142
1701,Daphne,14889
1702,Janenna,20114
1703,Paulita,20258
1704,Ermengarde,20443
1705,Florie,14074
1706,Joelly,10935
1707,Coral,19947
1708,Chandra,15671
1709,Bee,17588
1710,Mamie,20367
1711,Dulce,16205
1712,Mellicent,21920
1713,Sara-Ann,18617
1714,Marline,16687
1715,Marnia,13371
1716,Elena,17269
1717,Eugine,14701
1718,Eolanda,21183
1719,Madeleine,11116
1720,Kimmy,19811
1721,Gratia,17998
1722,Ketti,21617
1723,Lelah,15215
1724,Dennie,15440
1725,Tatiania,11258
1726,Tina,16212
1727,Petronia,11513
1728,Kittie,19309
1729,Krystle,16282
1730,Vonny,14658
1731,Eve,11717
1732,Karlee,13988
1733,Dulcinea,15670
1734,Evita,12112
1735,Dulce,17487
1736,Neila,15680
1737,Kirbee,10514
1738,Leia,20505
1739,Alisha,16300
1740,Fayre,11013
1741,Allis,11017
1742,Deirdre,17045
1743,Caryl,14869
1744,Abbie,14798
1745,Fernande,18295
1746,Margette,11870
1747,Dari,20097
1748,Minne,15983
1749,Mahalia,11936
1750,Malina,10159
1751,Priscilla,15972
1752,Nadine,20028
1753,Emelina,10930
1754,Agathe,13078
1755,Zia,10405
1756,Caryl,17763
1757,Evita,12314
1758,Korrie,20238
1759,Zia,17935
1760,Dulcinea,19783
1761,Linzy,18877
1762,Barbara,13747
1763,Lenna,14716
1764,Rochette,20049
1765,Lonnie,18810
1766,Corina,10360
1767,Esmeralda,20962
1768,Jsandye,17975
1769,Teddie,18774
1770,Jordan,10236
1771,Mahalia,19878
1772,Rosabelle,20129
1773,Andree,18843
1774,Nollie,17949
1775,Karena,16139
1776,Joleen,17882
1777,Therine,13824
1778,Tami,11214
1779,Deirdre,20415
1780,Alameda,17791
1781,Fredericka,16464
1782,Hannis,11241
1783,Sara-Ann,16705
1784,Kathi,14791
1785,Karlee,18752
1786,Rosene,16816
1787,Beatriz,16348
1788,Rivalee,11856
1789,Gaylene,18672
1790,Shel,14399
1791,Kristina,11403
1792,Corly,13961
1793,Dale,17808
1794,Ketti,16406
1795,Pierette,16155
1796,Ardenia,17441
1797,Molli,16349
1798,Lynea,10792
1799,Gusty,21201
1800,Tersina,15423
1801,Mureil,11194
1802,Babita,10033
1803,Thalia,18464
1804,Damaris,10868
1805,Frances,11582
1806,Quintina,14079
1807,Bobbi,14435
1808,Tani,14933
1809,Phedra,21907
1810,Ana,17800
1811,Minne,11760
1812,Rosanne,11004
1813,Shirlee,16415
1814,Chastity,18751
1815,Tera,13947
1816,Roberta,10695
1817,Darlleen,16561
1818,Laurene,21934
1819,Melodie,21183
1820,Dorice,13358
1821,Alie,12597
1822,Jan,15615
1823,Fanchon,11267
1824,Kaja,12372
1825,Aili,16877
1826,Charissa,13251
1827,Janeczka,10062
1828,Christy,20503
1829,Gusella,21250
1830,Dede,14177
1831,Dorene,18539
1832,Gaylene,21592
1833,Philis,16643
1834,Kaja,12819
1835,Keelia,19133
1836,Doro,20992
1837,Chere,18000
1838,Lynde,20540
1839,Sara-Ann,16443
1840,Sharai,17326
1841,Kimberley,20969
1842,Penelopa,14060
1843,Aigneis,10430
1844,Genovera,20698
1845,Betta,19984
1846,Shauna,13725
1847,Sindee,11148
1848,Elmira,16331
1849,Audrie,18539
1850,Margarette,10733
1851,Xylina,17164
1852,Hannis,17005
1853,Diena,20870
1854,Selma,15042
1855,Sheree,20252
1856,Roxane,20523
1857,Alejandra,10399
1858,Aili,18547
1859,Nannie,15439
1860,Cacilie,19460
1861,Cindelyn,13736
1862,Marsiella,18784
1863,Valera,19056
1864,Karina,18440
1865,Sybille,11892
1866,Tybie,12305
1867,Laurene,18625
1868,Iseabal,17884
1869,Georgina,15921
1870,Ann-Marie,16303
1871,Maryellen,19950
1872,Ulrike,15154
1873,Kathi,14789
1874,Delilah,17014
1875,Kassey,10771
1876,Kaja,20036
1877,Jenda,14494
1878,Raina,15011
1879,Jacenta,19812
1880,Viviene,21090
1881,Lilith,10225
1882,Jennica,17902
1883,Andeee,17308
1884,Tamqrah,15393
1885,Judy,11403
1886,Lucille,18186
1887,Chastity,17753
1888,Sheelagh,14279
1889,Giustina,15309
1890,Zaria,18791
1891,Aubrie,16713
1892,Addia,14394
1893,Farrah,10899
1894,Marinna,18748
1895,Dale,14272
1896,Frieda,15394
1897,Rani,16835
1898,Madeleine,20253
1899,Merle,14178
1900,Aurelie,16098
1901,Joceline,19029
1902,Melanie,19693
1903,Lucy,21226
1904,Imojean,17283
1905,Cristine,13916
1906,Karlee,14012
1907,Sheelagh,19233
1908,Gwenneth,20254
1909,Rosabelle,17163
1910,Joeann,10024
1911,Ileana,17660
1912,Rosaline,12885
1913,Coral,13920
1914,Konstance,19132
1915,Wileen,12358
1916,Jorry,19177
1917,Camile,21349
1918,Shaine,20871
1919,Leeanne,14682
1920,Alia,17698
1921,Diena,11887
1922,Jean,10576
1923,Janenna,20580
1924,Sheree,19830
1925,Cherilyn,17544
1926,Rozele,20047
1927,Althea,16637
1928,Chrystel,14173
1929,Stephanie,15970
1930,Viki,21268
1931,Lyssa,19701
1932,Dale,15397
1933,Nariko,16516
1934,Averyl,10268
1935,Myrtice,14027
1936,Raquela,18240
1937,Corly,10834
1938,Dawn,15683
1939,Leanna,13541
1940,Tracey,21204
1941,Gale,13807
1942,Lorenza,11803
1943,Selia,11683
1944,Yetty,21882
1945,Phedra,19033
1946,Augustine,19103
1947,Mellicent,11548
1948,Adele,14630
1949,Raquela,17595
1950,Codie,15482
1951,Libbie,12883
1952,Ethel,16833
1953,Dagmar,17361
1954,Charissa,10426
1955,Nanete,17611
1956,Debee,18369
1957,Marguerite,10009
1958,Adore,12504
1959,Jenilee,10335
1960,Krystle,19611
1961,Lonnie,19201
1962,Hermione,19204
1963,Jenda,11343
1964,Heddie,13691
1965,Cristine,17634
1966,Nadine,18792
1967,Katuscha,15361
1968,Veda,14116
1969,Stacey,17191
1970,Etta,13932
1971,Viki,19946
1972,Bill,20619
1973,Danika,11483
1974,Dacia,19532
1975,Evaleen,11991
1976,Bertine,16710
1977,Renie,16122
1978,Babita,18603
1979,Sibella,20750
1980,Vita,16416
1981,Harrietta,10253
1982,Shannah,21478
1983,Nariko,18715
1984,Xylina,12194
1985,Marnia,21176
1986,Sheelagh,18866
1987,Tilly,12177
1988,Tamqrah,19405
1989,Henriette,16312
1990,Berta,10422
1991,Ivett,11260
1992,Heida,15794
1993,Angela,18318
1994,Nickie,21379
1995,Ardys,17154
1996,Myriam,21492
1997,Talya,18777
1998,Dianemarie,10251
1999,June,15914
2000,Benita,12694
2001,Winny,21086
2002,Elena,17588
2003,Abbie,13749
2004,Claresta,14569
2005,Perry,17811
2006,Jany,17829
2007,Jan,15127
2008,Kamilah,15769
2009,Shauna,14424
2010,Susan,19282
2011,Phylis,17566
2012,Ileana,21886
2013,Zaria,10198
2014,Rhea,13360
2015,Silvana,13064
2016,Hannis,17573
2017,Valera,21913
2018,Brynna,11938
2019,Tera,20363
2020,Binny,12128
2021,Janis,15812
2022,Consuela,12956
2023,Rosene,19564
2024,Melisent,20524
2025,Selma,10409
2026,Cordi,10381
2027,Charissa,17946
2028,Konstance,12940
2029,Sarette,11280
2030,Rozele,17357
2031,Tracey,10409
2032,Lilith,10321
2033,Clarice,10638
2034,Ingrid,20621
2035,Gisela,12861
2036,Atlanta,18133
2037,Lilith,20029
2038,Leeanne,12171
2039,Daryl,13947
2040,Ermengarde,15375
2041,Margalo,21383
2042,Maisey,15247
2043,Lelah,15152
2044,Dolli,14610
2045,Doro,19832
2046,Tera,12695
2047,Sophia,14388
2048,Michaelina,18987
2049,Gerrie,20643
2050,Genovera,15526
2051,Dianemarie,20346
2052,Celene,12480
2053,Blake,13030
2054,Nessie,18723
2055,Netty,13378
2056,Collen,18373
2057,Corry,19051
2058,Elsie,17273
2059,Nikki,11735
2060,Kial,16067
2061,Chloris,16470
2062,Nelle,13601
2063,Vere,20643
2064,Vonny,17484
2065,Jessy,16723
2066,Linet,12247
2067,Alyssa,11144
2068,Sashenka,18857
2069,Queenie,19843
2070,Lexine,11948
2071,Carolina,10784
2072,Alejandra,13529
2073,Joelly,13479
2074,Elmira,17832
2075,Anica,17571
2076,Ilse,16083
2077,Feliza,10253
2078,Codie,11505
2079,Rhea,14818
2080,Stacey,17585
2081,Maurene,11147
2082,Robinia,20752
2083,Deloria,15126
2084,Diena,14857
2085,Violet,11206
2086,Aubrie,18095
2087,Marita,17938
2088,Andree,16068
2089,Tori,20270
2090,Wilma,14264
2091,Althea,19014
2092,Nollie,15426
2093,Fanny,12027
2094,Clarice,10085
2095,Maisey,14065
2096,Kirstin,16944
2097,Kial,18945
2098,Antonietta,21825
2099,Sean,17390
2100,Lexine,16847
2101,Elena,18942
2102,Ottilie,13104
2103,Melanie,18410
2104,Viki,18973
2105,Jany,10762
2106,Dulce,12575
2107,Sam,14331
2108,Millie,20189
2109,Nanete,11558
2110,Goldie,18995
2111,Sybille,10262
2112,Frank,15329
2113,Marika,20718
2114,Quintina,20041
2115,Harmonia,14266
2116,Kara-Lynn,19017
2117,Clarice,13427
2118,Hyacinthe,15151
2119,Miquela,12947
2120,Deirdre,18788
2121,Darlleen,16021
2122,Joceline,10762
2123,Blinni,12494
2124,Annabela,21849
2125,Raina,10316
2126,Heddie,20529
2127,Chandra,12226
2128,Madeleine,14134
2129,Cristine,19580
2130,Wilma,11945
2131,Shirlee,11814
2132,Fernande,21235
2133,Diena,10276
2134,Elvira,18469
2135,Modestia,16679
2136,Jacquetta,16233
2137,Jan,16763
2138,Cristine,13330
2139,Andree,17602
2140,Shel,11052
2141,Aimil,17556
2142,Amelia,20452
2143,Drucie,10568
2144,Christal,21088
2145,Celisse,21076
2146,Ardenia,21079
2147,Tera,14591
2148,Leia,18403
2149,Felice,11758
2150,Chickie,20535
2151,Valera,11933
2152,Edyth,15540
2153,Janey,21520
2154,Corry,11916
2155,Blinni,16387
2156,Shannah,18367
2157,Jennica,10065
2158,Lilith,11193
2159,Elyssa,15545
2160,Cathie,12462
2161,Dawn,10268
2162,Dorice,10960
2163,Ingrid,12674
2164,Elvira,10960
2165,Dolli,15179
2166,Sean,21275
2167,Elsie,11026
2168,Siana,14054
2169,Gabriellia,12689
2170,Sharai,19912
2171,Eve,14126
2172,Carree,13989
2173,Gui,18455
2174,Oralee,21533
2175,Marti,21276
2176,Kathy,21451
2177,Feliza,10780
2178,Emilia,11836
2179,Romona,19047
2180,Kore,11505
2181,Lita,15843
2182,Christy,12347
2183,Alameda,19503
2184,Kara-Lynn,14832
2185,Brynna,16782
2186,Stephanie,10371
2187,Nita,18155
2188,Stacey,19852
2189,Aeriela,12295
2190,Sue,20846
2191,Tressa,15072
2192,Zaria,16868
2193,Iseabal,13580
2194,Joceline,12933
2195,Fina,10714
2196,Dode,21300
2197,Adriana,11172
2198,Paulita,15981
2199,Hollie,12984
2200,Daphne,13489
2201,Claudina,12763
2202,Hyacinthe,21242
2203,Ashlee,11106
2204,Vita,10824
2205,Audrie,21730
2206,Valera,13026
2207,Nannie,18438
2208,Roslyn,21546
2209,Lory,21617
2210,Lindie,10916
2211,Glenda,16250
2212,Lory,14834
2213,Alleen,10433
2214,Wendi,12378
2215,Rhea,17209
2216,Phylis,11843
2217,Eadie,15560
2218,Aurore,16824
2219,Gratia,10632
2220,Magdalena,19821
2221,Anestassia,13705
2222,Tani,18904
2223,Minda,17620
2224,Millie,13033
2225,Rani,14878
2226,Hyacinthe,11593
2227,Malina,19192
2228,Damaris,14974
2229,Winny,15343
2230,Jennica,19685
2231,Alejandra,19960
2232,Rochette,20981
2233,Rebeca,13864
2234,Catrina,20726
2235,Tybie,21563
2236,Ottilie,10034
2237,Tamqrah,11985
2238,Renae,10709
2239,Ernesta,17543
2240,Ardeen,15995
2241,Allyce,10210
2242,Bobbi,21158
2243,Ariela,10438
2244,Caressa,14321
2245,Gianina,11480
2246,Margalo,11407
2247,Kellen,12074
2248,Leontine,14897
2249,Benita,12298
2250,Carmela,12400
2251,Constance,20240
2252,Kelly,16061
2253,Cathie,20384
2254,Rosene,14214
2255,Randa,17669
2256,Nicoli,17289
2257,Aigneis,17607
2258,Sandie,12536
2259,Ellette,19531
2260,Leontine,13749
2261,Myriam,20034
2262,Dacia,18075
2263,Latisha,13078
2264,Fina,13136
2265,Renae,19999
2266,Merrie,13371
2267,Dorothy,15875
2268,Lucille,10922
2269,Meghann,21220
2270,Sybille,16063
2271,Nerta,17677
2272,Daune,15659
2273,Rozele,14440
2274,Karlee,19844
2275,Johna,11142
2276,Dorene,16938
2277,Kayla,21052
2278,Jaclyn,10060
2279,Cindelyn,11478
2280,Sue,10942
2281,Monika,20485
2282,Letizia,12469
2283,Judy,21460
2284,Jaclyn,19247
2285,Lynnea,16720
2286,Dulce,13652
2287,Raquela,13741
2288,Sandie,11631
2289,Stephanie,15047
2290,Magdalena,17761
2291,Courtnay,20052
2292,Lucille,14875
2293,Penelopa,19189
2294,Taffy,16105
2295,Ileana,18500
2296,Marguerite,14683
2297,Lucy,13445
2298,Kalina,18388
2299,Trixi,16788
2300,Janey,21580
2301,Aaren,14955
2302,Nollie,13197
2303,Max,19339
2304,Tori,14208
2305,Gisela,14267
2306,Lolita,10529
2307,Laure,17751
2308,Nerta,15388
2309,Jere,18900
2310,Roseline,13959
2311,Olwen,12145
2312,Roz,10176
2313,Luci,16031
2314,Noelle,17558
2315,Brietta,19816
2316,Dotty,16883
2317,Ardys,14383
2318,Belinda,20610
2319,Gilda,20476
2320,Gwenneth,10648
2321,Alleen,19260
2322,Courtnay,21102
2323,Angela,15973
2324,Marcelline,21397
2325,Maud,17287
2326,Myrtice,19304
2327,Fawne,11287
2328,Verla,14663
2329,Jacenta,12025
2330,Penelopa,21415
2331,Tani,11068
2332,Karolina,17892
2333,Frances,18783
2334,Celene,10626
2335,Shaylyn,21202
2336,Donnie,12215
2337,Collen,20091
2338,Ethel,12753
2339,Sallie,18008
2340,Ernesta,12618
2341,Janenna,11039
2342,Gerianna,13984
2343,Eadie,18804
2344,Molli,20799
2345,Mahalia,19578
2346,Eolanda,10283
2347,Evita,14251
2348,Asia,12325
2349,Brena,10852
2350,Danny,16500
2351,Jobi,10992
2352,Corene,11754
2353,Gloria,19763
2354,Carmencita,12923
2355,Carolina,18708
2356,Dulce,18031
2357,Harmonia,18470
2358,Dawn,14652
2359,Wileen,19323
2360,Mireielle,15233
2361,Evita,15897
2362,Corina,20552
2363,Margarette,11089
2364,Gertrud,16860
2365,Carmencita,12158
2366,Raquela,16616
2367,Kayla,15526
2368,Myriam,12124
2369,Hildegaard,18688
2370,Agnese,15970
2371,Mara,12880
2372,Clo,13003
2373,Eadie,10225
2374,Zia,13232
2375,Kathy,15677
2376,Cyb,16617
2377,Harrietta,19954
2378,Marita,10930
2379,Dorthy,16210
2380,Jany,21791
2381,Shauna,15216
2382,Rani,14167
2383,Winny,21585
2384,Amii,21022
2385,Britte,18332
2386,Annora,12308
2387,Ricky,16013
2388,Emmey,10178
2389,Penelopa,14777
2390,Joane,20120
2391,Esmeralda,21730
2392,Frank,17437
2393,Georgina,17661
2394,Lucy,10511
2395,Ana,10372
2396,Dotty,20050
2397,Shandie,17835
2398,Diena,15909
2399,Chere,12650
2400,Modestia,13241
2401,Aili,20528
2402,Maryellen,13050
2403,Luci,21608
2404,Carolina,16995
2405,Valli,16267
2406,Dari,11549
2407,Carlie,17269
2408,Meghann,17896
2409,Eolanda,18350
2410,Netty,15256
2411,Kate,20159
